cfg.size,cfg.start,cfg.goal,cfg.door_row,cfg.room_payout,cfg.d_feat,cfg.tau,cfg.lr,cfg.delta_c,cfg.delta_phi,cfg.beta0,cfg.dbudget,cfg.lam_withdraw_beta,cfg.dlam,cfg.gbeta_patience,cfg.seeds,cfg.n_iters,cfg.trace_every,cfg.fd_checkpoints,cfg.j_opt,cfg.gamma,iter,beta,lam,D_e,G_beta,H_lambda,I_e,J_ext_actor,J_ext_advisor,J_ext_mix,J_ext_solo,dJ_dbeta,dJ_dlambda,room_occ,seed
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,300,0.45,1.1607706760117429,0.03932196221584946,-0.000996979536262635,-1.8377720717359708e-05,0.017694882997132257,0.019898065502519484,0.07424945923371426,0.04021309350330856,0.019333802384397115,0.05383689495818238,-0.0014885953781061387,0.0968543177943005,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,325,0.45,1.1607706760117429,0.04193205503660057,-0.0009743957125835801,-2.06743290398675e-05,0.018869424766470258,0.021433657840325884,0.07448355484882906,0.041551356561720904,0.021064786142556025,0.052617368479513406,-0.00167462065222927,0.09959839148165542,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,350,0.45,1.1607706760117429,0.04471000853950356,-0.0009493645917651688,-2.3111071747110067e-05,0.020119503842776602,0.023096830612749236,0.07471050542983475,0.042960009405618456,0.02302271812794425,0.051265687955319196,-0.0018719968115159184,0.10244632183601399,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,375,0.45,1.1607706760117429,0.04766036425706025,-0.0009216836371176524,-2.5693064040671518e-05,0.021447163915677112,0.024897845102260164,0.07492918070868107,0.04444363597848181,0.02524419543546983,0.049770916404353306,-0.0020811381872943963,0.10540138527757571,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,400,0.45,1.1607706760117429,0.05071848882813011,-0.0008911345595992696,-2.8424924800895346e-05,0.022823319972658553,0.026847547702402195,0.07513835384747919,0.04600703150259464,0.02777246830992846,0.04812126621836063,-0.002302418908872527,0.10846658373439991,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,425,0.45,1.1607706760117429,0.053893380148745,-0.0008574828686960579,-3.131062970222397e-05,0.02425202106693525,0.02895734336449667,0.07533670522430722,0.04765518982734591,0.030658590123000755,0.0463040749095872,-0.0025361610058801456,0.11164458192043572,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,450,0.45,1.1607706760117429,0.057207808029594256,-0.0008204777035196126,-3.435335388627817e-05,0.025743513613317417,0.031239151467583878,0.07552282903068142,0.04939328650299101,0.03396256221039562,0.04430579599005915,-0.002782621664788536,0.11493764724673404,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,475,0.45,1.1607706760117429,0.060619955130941955,-0.0007798520704268291,-3.755530555830082e-05,0.02727897980892388,0.03370533897377271,0.07569524278199258,0.05122665650163811,0.037754252555900335,0.04211201180304884,-0.003041979750222371,0.11834759389471766,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,500,0.45,1.1607706760117429,0.06413968458964396,-0.0007353236490757828,-4.091755109144474e-05,0.028862858065339784,0.036368624361883775,0.07585239975134676,0.05316076489978915,0.042113704219832425,0.03970747705009233,-0.003314321638407029,0.12187573156535506,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,525,0.45,1.1607706760117429,0.06771832876292998,-0.0006865963641041145,-4.4439831062186305e-05,0.03047324794331849,0.039241944558223045,0.07599270429113963,0.055201168095347475,0.04713025970709856,0.03707620366162224,-0.0035996263160370965,0.12552281802940754,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,550,0.45,1.1607706760117429,0.07136864871834382,-0.0006333629471884881,-4.8120365418121936e-05,0.03211589192325472,0.04233827630841828,0.07611453002719451,0.0573534623690871,0.05289978506473756,0.034201599148178406,-0.003897749598867883,0.1292890130767368,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,575,0.45,1.1607706760117429,0.07513031895825999,-0.0005753087235342781,-5.19556452621365e-05,0.03380864353121699,0.045670403714921766,0.07621624100107627,0.059623216010307796,0.05951932125427497,0.03106667107085107,-0.004208407266233063,0.13317383019023749,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,600,0.45,1.1607706760117429,0.07910878584429193,-0.0005121168347442154,-5.594020929123888e-05,0.03559895362993137,0.04925062563799569,0.07629621596668873,0.062015881077829696,0.06707888639631365,0.027654309076187676,-0.004531156952590356,0.13717608176116836,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,625,0.45,1.1607706760117429,0.0831826163467172,-0.0004434750430759144,-6.0066405571733414e-05,0.03743217735602274,0.05309040088931115,0.07635287615236763,0.06453668146870074,0.07565096885671332,0.023947652326099415,-0.004865378851310415,0.14129381443994815,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,650,0.45,1.1607706760117429,0.08735146970981505,-0.0003690841402152965,-6.432414465923848e-05,0.039308161369416776,0.057199935901450456,0.07638471677997379,0.06719047559360143,0.08527928995029357,0.019930543571626044,-0.005210255717398324,0.14552423364770734,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,675,0.45,1.1607706760117429,0.09159379553440701,-0.00028866780541544597,-6.870065809692108e-05,0.04121720799048315,0.06158772853078261,0.07639034238360953,0.06998159474950832,0.09596917982135798,0.015588061492434106,-0.005564753305850616,0.1498636203752416,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,700,0.45,1.1607706760117429,0.09596795177943272,-0.00020198353597057075,-7.318028613286122e-05,0.04318557830074472,0.06626009176052866,0.07636850542202404,0.07291366212211718,0.10768187033177734,0.010907110942410838,-0.0059276031767617685,0.1543072486544938,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,725,0.45,1.1607706760117429,0.10039083054508359,-0.00010883403831376353,-7.774432806344816e-05,0.045175873745287615,0.07122069041679456,0.07631814684211945,0.07598940177997487,0.12033402648994601,0.00587703806894324,-0.006297290573139311,0.15884931739156732,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,750,0.45,1.1607706760117429,0.10486836099158683,-9.07826831480818e-06,-8.237099499598487e-05,0.04719076244621408,0.07647013016118774,0.07623843626186097,0.07921045121574669,0.13380236027172035,0.0004902264889996425,-0.006672050594674785,0.16348291402589604,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,775,0.2509150254620126,1.1607706760117429,0.1101544399316457,-8.936849354267362e-06,-0.00010707143054290908,0.02877147957190073,0.08266171654112463,0.07623695603271376,0.08399042420086067,0.14793197466780494,0.0004825898651304383,-0.005033919886769887,0.17241836470296595,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,800,0.0020923217741186176,1.1107706760117428,0.1174216490494125,-0.00013511793031443668,-0.00015151751363483504,0.001377759344757112,0.09174643635545902,0.07651905903503022,0.09183582563731302,0.16254674562313254,0.007296368236979592,-0.00032000777504873865,0.18584105664366246,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,825,0.0,0.8607706760117426,0.12505154745356092,-0.0001545242251301989,-0.00016987402189116952,0.0,0.10296786553419462,0.07761628159665604,0.10296786553419462,0.17746049366160468,0.008344308157030753,-0.0,0.19848186565859482,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,850,0.0,0.6107706760117424,0.13284882559286856,-0.0001692995076206964,-0.00018400437001057056,0.0,0.1151356119479834,0.07721760220021893,0.1151356119479834,0.19248825497384245,0.00914217341151762,-0.0,0.21127174469502863,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,875,0.0,0.3607706760117422,0.14060978179581712,-0.0001919260441622292,-0.00019520016756759088,0.0,0.12812972770423603,0.07588019468311626,0.12812972770423603,0.20745700239468978,0.010364006384760392,-0.0,0.22424094353645174,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,900,0.0,0.11077067601174198,0.1480928322263174,-0.00021852037140472267,-0.00020307030912906611,0.0,0.14180520301524902,0.07405932512880871,0.14180520301524902,0.22221475404634494,0.011800100055855042,-0.0,0.23731103854524882,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,925,0.0,0.0,0.15498728731535025,-0.00015413919303347402,-0.0002106312801838511,0.0,0.1559986232654478,0.07344757042874596,0.1559986232654478,0.23663680957970143,0.00832351642380761,-0.0,0.2504172405095836,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,950,0.0,0.0,0.16122805937704193,6.426910304184566e-06,-0.00021862048854114478,0.0,0.17053872820517502,0.07384398849097944,0.17053872820517502,0.2506283666159485,-0.0003470531564259671,-0.0,0.2635053535472675,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,975,0.0,0.0,0.1669591700867933,0.0001804153757137324,-0.00022438147855100845,0.0,0.18525563224015365,0.07390987355275638,0.18525563224015365,0.2641237663322263,-0.009742430288541565,-0.0,0.2765277809134585,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1000,0.0,0.0,0.17212652688358687,0.0003661996279909676,-0.00022808107442214752,0.0,0.19998869018922533,0.07368452258041182,0.19998869018922533,0.27708342454393875,-0.01977477991151228,-0.0,0.2894400202932496,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1025,0.0,0.0,0.1766555032736407,0.0005621354458639633,-0.00023000094644864855,0.0,0.21459308467151936,0.07321761355314553,0.21459308467151936,0.28948968488135857,-0.030355314076654066,-0.0,0.30219839469265225,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1050,0.0,0.0,0.18055971827910106,0.000766573905771589,-0.00023048128711253036,0.0,0.22894484312551228,0.07256247311859741,0.22894484312551228,0.3013424874926269,-0.041394990911665874,-0.0,0.314759190814378,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1075,0.0,0.0,0.18390927738512675,0.0009778353761888824,-0.00022986706552851732,0.0,0.24294379967499954,0.07177050435799323,0.24294379967499954,0.3126552772792621,-0.05280311031419973,-0.0,0.3270790479222602,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1100,0.0,0.0,0.18667916489295308,0.0011941799454835886,-0.00022846722165628327,0.0,0.25651431181514645,0.07088734397526197,0.25651431181514645,0.32345127622373676,-0.06448571705611389,-0.0,0.3391163204487292,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1125,0.0,0.0,0.18899926135014877,0.0014138097421007934,-0.0002265316658941222,0.0,0.26960407839746403,0.06995083157917403,0.26960407839746403,0.333760156374273,-0.07634572607344296,-0.0,0.35083309248512917,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1150,0.0,0.0,0.1909636869225674,0.0016349186900946862,-0.0002242452526460053,0.0,0.28218174359563825,0.06899050600833347,0.28218174359563825,0.34361516351564547,-0.0882856092651132,-0.0,0.36219744287325784,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1175,0.0,0.0,0.19249308788746072,0.0018557787604760747,-0.00022173403984295949,0.0,0.2942339333477075,0.06802816194056631,0.2942339333477075,0.3530507518078498,-0.10021205306570818,-0.0,0.3731854670082497,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1200,0.0,0.0,0.1940417510124736,0.002074834553741685,-0.00021907790477396997,0.0,0.30576211611188986,0.06707899110869903,0.30576211611188986,0.36210076304130984,-0.11204106590205117,-0.0,0.3837825710482634,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1225,0.0,0.0,0.19548765938276963,0.0022907773166428447,-0.00021632446408768346,0.0,0.31677945720541245,0.06615292860327772,0.31677945720541245,0.3707971368334361,-0.1237019750987138,-0.0,0.3939837354751893,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1250,0.0,0.0,0.1967038585321658,0.0025025814604202746,-0.0002135011300389698,0.0,0.32730775563336983,0.06525595431333256,0.32730775563336983,0.37916909511106567,-0.13513939886269505,-0.0,0.40379273672663846,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1275,0.0,0.0,0.1976799168597246,0.002709501979002182,-0.00021062400839390246,0.0,0.33737456843642494,0.06439121640792515,0.33737456843642494,0.38724271855851916,-0.14631310686611804,-0.0,0.4132205789301045,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1300,0.0,0.0,0.19846394553331187,0.0029110422045828255,-0.00020770365164431024,0.0,0.34701065006529686,0.06355992912781748,0.34701065006529686,0.3950408248393831,-0.15719627904747283,-0.0,0.42228351864625935,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1325,0.0,0.0,0.19927323712782044,0.0031069055027005926,-0.00020474832819060467,0.0,0.35624781647190207,0.06276204965521749,0.35624781647190207,0.4025830630415976,-0.16777289714583227,-0.0,0.4310010520990055,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1350,0.0,0.0,0.2001213071107262,0.003296943266348184,-0.00020176561940868915,0.0,0.36511729166827467,0.061996764989920496,0.36511729166827467,0.4098861501983556,-0.1780349363828022,-0.0,0.43939413164717067,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1375,0.0,0.0,0.20090854698217872,0.0034811077407964444,-0.0001987630400494188,0.0,0.3736485352821007,0.06126282820557691,0.3736485352821007,0.4169641897489237,-0.18797981800300828,-0.0,0.4474837529677545,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1400,0.0,0.0,0.20153028671164422,0.003659414073616767,-0.00019574817160099753,0.0,0.3818685036045597,0.0605587819064758,0.3818685036045597,0.42382902595516264,-0.1976083599753057,-0.0,0.45528995003973927,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1425,0.0,0.0,0.2020181427526146,0.0038319127201868774,-0.00019272860362766627,0.0,0.38980127053262714,0.059883100742414756,0.38980127053262714,0.43049060125803684,-0.2069232868900917,-0.0,0.4628311667231531,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1450,0.0,0.0,0.20238474291666095,0.003998671268226122,-0.00018971183355457632,0.0,0.39746792613222204,0.059234277834875844,0.39746792613222204,0.436957294676734,-0.21592824848421094,-0.0,0.4701239387723977,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1475,0.0,0.0,0.2026216785718833,0.004159763743945162,-0.00018670518446484903,0.0,0.404886673662023,0.05861087356641044,0.404886673662023,0.44323622832998827,-0.2246272421730391,-0.0,0.4771828091333402,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1500,0.0,0.0,0.20274547494419168,0.004315265231670109,-0.00018371575202425603,0.0,0.4120730556416414,0.05801153995609325,0.4120730556416414,0.4493335359518626,-0.23302432251018623,-0.0,0.48402040296235926,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1525,0.0,0.0,0.20281477858842548,0.004465249872672204,-0.00018075037142702637,0.0,0.4190402522761827,0.05743502981625955,0.4190402522761827,0.4552545920287325,-0.24112349312429937,-0.0,0.490647599897309,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1550,0.0,0.0,0.20293091187488507,0.0046097907562950655,-0.00017781559112087366,0.0,0.42579940894371376,0.056880196886802945,0.42579940894371376,0.46100420318880564,-0.24892870083993393,-0.0,0.49707375503318246,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1575,0.0,0.0,0.2030747578093794,0.004748960700365569,-0.00017491764339944005,0.0,0.43235996207511734,0.05634599096680709,0.43235996207511734,0.46658676510467223,-0.25644387781974115,-0.0,0.5033069339506222,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1600,0.0,0.0,0.20320233644089422,0.00488283333351604,-0.0001720624074305728,0.0,0.4387299437287616,0.05583145052925459,0.4387299437287616,0.4720063888224144,-0.26367300000986654,-0.0,0.5093541393881662,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1625,0.0,0.0,0.20351502162799837,0.005011484194071641,-0.00016925536513525037,0.0,0.44491625400606166,0.055335694267354046,0.44491625400606166,0.47726700047487314,-0.27062014647986904,-0.0,0.5152215169489639,2
10,"[0, 0]","[9, 9]",9,0.01,16,0.3,8.0,0.1,0.05,0.45,0.06,0.05,0.01,5,"[0, 1, 2, 3, 4, 5, 6, 7]",2500,25,"[0, 100, 250, 500, 1000, 1500, 2000, 2499]",0.7278,0.9814814814814815,1650,0.0,0.0,0.20389024136057654,0.005134991745205561,-0.00016650155345807223,0.0,0.4509248970170462,0.05485791236091072,0.4509248970170462,0.4823724180670474,-0.2772895542411007,-0.0,0.5209145343773889,2
