cfg.experiment,cfg.held_beta,cfg.seed,cfg.n_iters,cfg.snapshots,cfg.train_eps,cfg.probe_eps,cfg.critic_iters,cfg.roster,cfg.recipe,cfg.gae_lambda,cfg.tau,cfg.gamma,cfg.j_opt,cfg.fragile_thresh,cfg.buffer,cfg.cnn_channels,cfg.torch,cfg.device,cfg.instrument,iter,beta,lam,D_e,G_beta,H_lambda,I_e,J_ext_actor,J_ext_advisor,J_ext_mix,J_ext_mix_hat,dJ_dbeta,dJ_dlambda,distr_occ_actor,distr_occ_advisor,distr_occ_mix,distr_occ_mix_hat,max_rA_dev,max_rB_dev,max_rphi_dev,order
bridge_multiseed,0.4,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),0,0.4,1.0,0.0,0.0,7.932079564166815e-06,0.0,0.008477069553485412,0.008477069553485412,0.008477069553485412,0.0035295841508594826,-0.0,0.0005711097286200116,0.028561813333302318,0.028561813333302318,0.028561813333302318,0.017505354666086458,0.0006619475391229646,0.001104884644686388,0.0008391223813484228,advisor_first
bridge_multiseed,0.4,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),1,0.4,1.0,3.40264732613315e-05,-9.476412190693061e-08,7.92862790371702e-06,1.3610589304532602e-05,0.008486147470939271,0.008491264853436698,0.008488194279982783,0.003969871442590438,5.117262582974261e-06,0.0005708612090676264,0.028591747541886394,0.02861413090131342,0.028600699453456262,0.012718154404582878,0.0004777214891082959,0.0007565767340722562,0.0005892932059206046,advisor_first
bridge_multiseed,0.4,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),2,0.4,1.0,5.45984147886003e-05,-1.5795602204589745e-07,7.926073121585745e-06,2.183936591544012e-05,0.008493665669418863,0.008502195619482499,0.008497077259302594,0.0071747260955258374,8.529625190478476e-06,0.0005706772647541745,0.028616612982503415,0.02865469566557268,0.02863184187482519,0.021668080854403644,0.0006904012511785851,0.0012685371369411946,0.0009217556851632835,actor_first
bridge_multiseed,0.4,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),3,0.4,1.0,0.00010248591322480577,-2.86045028870901e-07,7.924057398362534e-06,4.0994365289922315e-05,0.008504678614351474,0.008520126182048515,0.008510856276229469,0.007036958020724472,1.544643155902868e-05,0.0005705321326821034,0.028648501956719426,0.028719081254797458,0.02867671866332864,0.01984289744281239,0.00039198079227498184,0.0009500591405460224,0.0006153861138211703,advisor_first
bridge_multiseed,0.4,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),4,0.4,1.0,0.00014115854917340446,-4.0259053033487535e-07,7.922314376968403e-06,5.646341966936179e-05,0.00851130864550582,0.008533050706204812,0.008520002857948124,0.004091324260639165,2.17398886380833e-05,0.000570406635141726,0.028667030737808352,0.028767259275713747,0.028707092011623636,0.013974811204553003,0.000503007285642898,0.0008006297959841646,0.0006221889233177791,actor_first
bridge_multiseed,0.4,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),5,0.4,1.0,0.0001641511105090062,-4.6857020591623323e-07,7.919525889969053e-06,6.566044420360248e-05,0.008519874024623763,0.008545179640752201,0.008529992872553798,0.003871128144173217,2.5302791119476633e-05,0.0005702058640777727,0.028694120499087046,0.028811240604916823,0.028740927804577234,0.01762996943954634,0.0004701573510637047,0.0008232673952295322,0.0006115839460236749,actor_first
bridge_multiseed,0.4,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),6,0.4,1.0,0.00019545380061728436,-5.665176638084555e-07,7.915998984217725e-06,7.818152024691375e-05,0.008526770489086764,0.008557366818195813,0.008539003756232347,0.0037323929020573656,3.059195384565665e-05,0.0005699519268636771,0.028717614818308812,0.02885700121911377,0.028773311815953266,0.021284995649210332,0.0003627201321294571,0.0009294416116987225,0.0005897497689830722,advisor_first
bridge_multiseed,0.4,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),7,0.4,1.0,0.00023050370411750035,-6.927362626560209e-07,7.913906323139682e-06,9.220148164700015e-05,0.008534103447800161,0.008571518014772565,0.008549061079964435,0.0034277768677028818,3.7407758183425184e-05,0.000569801255266058,0.028739146051730644,0.028906531494939956,0.028806017920770442,0.018189417509521303,0.0004784949466249966,0.0007302821540706717,0.0005793955949078278,advisor_first
bridge_multiseed,0.4,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),8,0.4,1.0,0.0002559402688985536,-7.727337189192341e-07,7.909682414174734e-06,0.00010237610755942145,0.008542866137571084,0.008584602201839518,0.008559550397315964,0.007236760506018284,4.172762082163871e-05,0.0005694971338205818,0.02876891541436919,0.028956682020564367,0.028843917557930997,0.025641483920390413,0.0005167998184048006,0.0010262717747897554,0.0007209952705624634,advisor_first
bridge_multiseed,0.4,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),9,0.4,1.0,0.00029470021247922465,-8.91967832768323e-07,7.90800096531173e-06,0.00011788008499168986,0.008551112768655483,0.008599290026364139,0.008570370425581406,0.002425804840427349,4.816626296948952e-05,0.0005693760695024455,0.02879399042140558,0.029010641011788647,0.02888051258112516,0.013908931178248086,0.0004229274231146718,0.0007607731174010812,0.0005583766823731295,actor_first
