cfg.experiment,cfg.held_beta,cfg.seed,cfg.n_iters,cfg.snapshots,cfg.train_eps,cfg.probe_eps,cfg.critic_iters,cfg.roster,cfg.recipe,cfg.gae_lambda,cfg.tau,cfg.gamma,cfg.j_opt,cfg.fragile_thresh,cfg.buffer,cfg.cnn_channels,cfg.torch,cfg.device,cfg.instrument,iter,beta,lam,D_e,G_beta,H_lambda,I_e,J_ext_actor,J_ext_advisor,J_ext_mix,J_ext_mix_hat,dJ_dbeta,dJ_dlambda,distr_occ_actor,distr_occ_advisor,distr_occ_mix,distr_occ_mix_hat,max_rA_dev,max_rB_dev,max_rphi_dev,order
bridge_multiseed,0.3,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),0,0.3,1.0,0.0,0.0,7.932079564166815e-06,0.0,0.008477069553485412,0.008477069553485412,0.008477069553485412,0.0060974503507565826,-0.0,0.00042833229646500865,0.028561813333302318,0.028561813333302318,0.028561813333302318,0.019365198941991582,0.00036615348120250246,0.0004824211598921657,0.0003954764224041174,actor_first
bridge_multiseed,0.3,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),1,0.3,1.0,2.354659683147046e-05,-5.255632246889915e-08,7.938581172115077e-06,7.0639790494411375e-06,0.00848580019652515,0.008488638300515414,0.008486651594864529,0.0011296202511570403,2.8380414133205583e-06,0.0004286833832942148,0.02858585585087835,0.02859741796331134,0.02858932418350981,0.009437193986720726,0.0002271503626176674,0.00034969825489739037,0.0002639187367734497,actor_first
bridge_multiseed,0.3,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),2,0.3,1.0,3.823815955371424e-05,-1.1965946400119573e-07,7.940676581331276e-06,1.147144786611427e-05,0.008489979211465144,0.008496441397959187,0.008491917565297994,0.004021954708315675,6.46161105606458e-06,0.0004287965353918895,0.02859789432556753,0.028621767664226756,0.028605054930709188,0.01277604549685939,0.0005646049042191681,0.00047821785865242994,0.000538684432384029,actor_first
bridge_multiseed,0.3,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),3,0.3,1.0,4.206353076086045e-05,-9.054733219117082e-08,7.946390931182841e-06,1.2619059228258134e-05,0.008501875757274562,0.008506765539788179,0.00850334257305869,0.005442754146573431,4.889555938323232e-06,0.00042910511028387404,0.02863139986363209,0.028653214807505184,0.028637943161494456,0.016290554455564474,0.0007316422264074252,0.0006264357443730439,0.0006944820697329934,advisor_first
bridge_multiseed,0.3,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),4,0.3,1.0,5.2566981137630346e-05,-4.929330224321772e-08,7.95351928259558e-06,1.5770094341289104e-05,0.008517865316365475,0.008520526810717252,0.00851866394522705,0.001425957936924737,2.661838321133761e-06,0.00042949004126016194,0.028676085288201245,0.028695265316430907,0.028681838536199978,0.011225348691297442,0.00026102030262908915,0.00039786076780234936,0.00030206833744339523,actor_first
bridge_multiseed,0.3,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),5,0.3,1.0,7.490433173743483e-05,-1.2723456119136026e-07,7.959745201284582e-06,2.247129952123045e-05,0.008523619711296681,0.008530490034637399,0.008525680988180174,0.007823961348679995,6.870666304333465e-06,0.00042982624086936803,0.028690517562604198,0.028726373607262358,0.02870127164752228,0.02180670866632669,0.0006967460935067837,0.0005366930847270357,0.0006487244034090178,advisor_first
bridge_multiseed,0.3,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),6,0.3,1.0,9.457666683762707e-05,-5.4556462786412147e-08,7.969210531325095e-06,2.8373000051288117e-05,0.008541340269430719,0.008544284684537225,0.008542224451701684,0.005396803031403938,2.9460489904662606e-06,0.00043033736869155573,0.028735065532029175,0.02876669687785916,0.028744553063062922,0.020475384237427605,0.0005607280897124145,0.0006280396827402779,0.0005809260265778882,actor_first
bridge_multiseed,0.3,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),7,0.3,1.0,0.00010848296831661462,-1.9234654568755756e-08,7.976351480811083e-06,3.2544890494984384e-05,0.008557042777937007,0.008558079183833705,0.008557354889115198,0.006061170967063294,1.0386713467128125e-06,0.0004307229799637991,0.0287778229161072,0.028808244840701314,0.028786947807630806,0.01886202826138436,0.0008257918797344166,0.0007119017273699013,0.0007916295773544579,advisor_first
bridge_multiseed,0.3,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),8,0.3,1.0,0.0001249716643293369,4.858305612660138e-09,7.985768975916342e-06,3.749149929880107e-05,0.008574966401983242,0.008574701176643497,0.008574888344912983,0.002014218135408323,-2.623485030836478e-07,0.0004312315246994831,0.028825543735451122,0.028857313147773504,0.02883507269122101,0.016416681925356343,0.0002752918216977207,0.0005400499649661494,0.00034405839580753383,actor_first
bridge_multiseed,0.3,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),9,0.3,1.0,0.00014061436380771985,-7.961601508889376e-08,7.991843580628867e-06,4.2184309142315955e-05,0.0085819437894962,0.008586238773520438,0.008583234531783156,0.01114855333268567,4.299264814800269e-06,0.0004315595533539595,0.02884362294241264,0.028892408339024907,0.028858254295244242,0.02634143646142348,0.0008155332703798646,0.0006793657014949606,0.0007746766817295914,actor_first
