cfg.experiment,cfg.held_beta,cfg.seed,cfg.n_iters,cfg.snapshots,cfg.train_eps,cfg.probe_eps,cfg.critic_iters,cfg.roster,cfg.recipe,cfg.gae_lambda,cfg.tau,cfg.gamma,cfg.j_opt,cfg.fragile_thresh,cfg.buffer,cfg.cnn_channels,cfg.torch,cfg.device,cfg.instrument,iter,beta,lam,D_e,G_beta,H_lambda,I_e,J_ext_actor,J_ext_advisor,J_ext_mix,J_ext_mix_hat,dJ_dbeta,dJ_dlambda,distr_occ_actor,distr_occ_advisor,distr_occ_mix,distr_occ_mix_hat,max_rA_dev,max_rB_dev,max_rphi_dev,order
bridge_multiseed,0.3,0,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),0,0.3,1.0,0.0,0.0,7.932079564166815e-06,0.0,0.008477069553485412,0.008477069553485412,0.008477069553485412,0.007476413850383936,-0.0,0.00042833229646500865,0.028561813333302318,0.028561813333302318,0.028561813333302318,0.021033572697504655,0.0007577733977279788,0.0005854871525547978,0.0007060875241760023,actor_first
bridge_multiseed,0.3,0,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),1,0.3,1.0,2.4078160537042948e-05,9.961798452286128e-08,7.93184078267841e-06,7.223448161112884e-06,0.008498033929744516,0.00849265504298809,0.008496420009395905,0.0015105097324720899,-5.379371164234518e-06,0.0004283194022646348,0.02862809093729194,0.028613870636871833,0.0286238243778463,0.009812988963957532,0.000314622950516652,0.0004479049143688574,0.0003525073677086432,advisor_first
bridge_multiseed,0.3,0,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),2,0.3,1.0,2.548093271311086e-05,4.6004004165182655e-08,7.933934210629218e-06,7.644279813933258e-06,0.008506027281309742,0.008503543115694501,0.008505282005058363,0.006549598878664863,-2.484216224919867e-06,0.0004284324473739784,0.02865170052459232,0.028650067326492768,0.028651210574344943,0.020393855108470207,0.000585460992093112,0.0006739959596131495,0.0006120206931924388,advisor_first
bridge_multiseed,0.3,0,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),3,0.3,1.0,4.063180787640573e-05,2.958743764787141e-08,7.936559115834104e-06,1.218954236292172e-05,0.008522217263911046,0.008520619256677133,0.008521738011696003,0.007180333105324967,-1.5977216329850585e-06,0.00042857419225504227,0.02869945059790177,0.02870680679611814,0.02870165733377665,0.024476568738696483,0.00037601434152834123,0.0005329609120279244,0.0003821375481466438,advisor_first
bridge_multiseed,0.3,0,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),4,0.3,1.0,6.515815179493457e-05,-2.7589167601060598e-08,7.940399365457127e-06,1.954744553848037e-05,0.008531998880819406,0.008533487749947076,0.008532446038127181,0.005254870158107153,1.4898150504572746e-06,0.0004287815657346855,0.02872407408908851,0.028748345540616865,0.02873135397288433,0.0218769800551344,0.0008083028833218986,0.0008463266225514632,0.0008197063588758491,actor_first
bridge_multiseed,0.3,0,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),5,0.3,1.0,8.087786373116164e-05,-9.903553682695285e-09,7.943975116136666e-06,2.4263359119348494e-05,0.008549298137739273,0.008549831154505388,0.008549458974687615,0.0051786663816615905,5.347918988655462e-07,0.0004289746562713806,0.028776069873069677,0.02880439581270355,0.028784565689636197,0.017447554209015746,0.0008741029207187667,0.0006674392729015821,0.0008121252952533187,actor_first
bridge_multiseed,0.3,0,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),6,0.3,1.0,8.612553724020453e-05,8.96692755152076e-08,7.944626268773596e-06,2.583766117206136e-05,0.008569796665325494,0.008564952853075684,0.008568344399373054,0.004748795783040881,-4.8421408778212185e-06,0.0004290098185137748,0.028838074168740475,0.028854166908235335,0.028842901547657254,0.01578538431679554,0.0006850193547979222,0.0005315348136429865,0.0006389832716892085,actor_first
bridge_multiseed,0.3,0,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),7,0.3,1.0,9.466940009027262e-05,1.7486775947643647e-07,7.945216118786442e-06,2.8400820027081787e-05,0.008588290290537289,0.008578846706163738,0.008585457596564289,0.0074964531553979455,-9.442859011727585e-06,0.0004290416704144685,0.02889250421449964,0.028898085133900103,0.0288941787277517,0.024767381395073736,0.0007590182065597695,0.0007127490923239943,0.0007451360372396909,actor_first
bridge_multiseed,0.3,0,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),8,0.3,1.0,0.00010837375756458703,2.493099968710351e-07,7.945690180435238e-06,3.2512127269376105e-05,0.008608870257995076,0.008595408281874661,0.00860483126501895,0.008715553344840594,-1.3462739831035916e-05,0.00042906726974350346,0.028956142977872967,0.028953413071215642,0.028955324366874244,0.02399498577949083,0.0007982965079244009,0.0006239295140324508,0.0007343604612617405,actor_first
bridge_multiseed,0.3,0,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),9,0.3,1.0,0.00012625298966473692,3.4913918164421076e-07,7.94715120247022e-06,3.787589689942107e-05,0.00863010439757656,0.008611254183459368,0.008624447601213276,0.0093299085812545,-1.885351580878741e-05,0.00042914616493339256,0.02901843841860041,0.02900535920525402,0.02901451493333386,0.02320398837219203,0.0007574081899874852,0.0005514925225764689,0.0006956418387054075,actor_first
