cfg.experiment,cfg.held_beta,cfg.seed,cfg.n_iters,cfg.snapshots,cfg.train_eps,cfg.probe_eps,cfg.critic_iters,cfg.roster,cfg.recipe,cfg.gae_lambda,cfg.tau,cfg.gamma,cfg.j_opt,cfg.fragile_thresh,cfg.buffer,cfg.cnn_channels,cfg.torch,cfg.device,cfg.instrument,iter,beta,lam,D_e,G_beta,H_lambda,I_e,J_ext_actor,J_ext_advisor,J_ext_mix,J_ext_mix_hat,dJ_dbeta,dJ_dlambda,distr_occ_actor,distr_occ_advisor,distr_occ_mix,distr_occ_mix_hat,max_rA_dev,max_rB_dev,max_rphi_dev,order
bridge_multiseed,0.4,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),0,0.4,1.0,0.0,0.0,7.932079564166815e-06,0.0,0.008477069553485412,0.008477069553485412,0.008477069553485412,0.0060974503507565826,-0.0,0.0005711097286200116,0.028561813333302318,0.028561813333302318,0.028561813333302318,0.019365198941991582,0.00031384056183458853,0.0006432598338070861,0.000441525720167979,actor_first
bridge_multiseed,0.4,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),1,0.4,1.0,3.951713786437296e-05,-1.471196370029914e-07,7.93962640757705e-06,1.5806855145749186e-05,0.008484552509142658,0.008492497430717262,0.008487729924356778,0.0011296202511570403,7.944460398161547e-06,0.0005716531013455486,0.028582420246712426,0.028609293950496037,0.02859316780044533,0.009437193986720726,0.00019469362607815732,0.0004663321361833006,0.0003033703183379366,actor_first
bridge_multiseed,0.4,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),2,0.4,1.0,6.958225163062303e-05,-2.735476245130617e-07,7.942725737606668e-06,2.7832900652249216e-05,0.008488133928678393,0.008502907157043963,0.008494041232147772,0.004021954708315675,1.4771571723705355e-05,0.000571876253107681,0.028592737531742646,0.02864177616621231,0.02861234650754534,0.01277604549685939,0.00048388923956732555,0.0006376130399312618,0.0005453994622439673,actor_first
bridge_multiseed,0.4,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),3,0.4,1.0,8.840063029281186e-05,-3.39890429095897e-07,7.949063302587647e-06,3.5360252117124744e-05,0.008498328805681422,0.008516685422657698,0.008505668411981466,0.005442754146573431,1.835408317117847e-05,0.0005723325577863114,0.028621449709029027,0.028683737604927994,0.02864635434531871,0.016290554455564474,0.0006269895036827844,0.000835585501110403,0.0007003416998296874,advisor_first
bridge_multiseed,0.4,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),4,0.4,1.0,0.00011797010643906402,-4.264410419675165e-07,7.957287787946425e-06,4.718804257562561e-05,0.008512029367172177,0.00853506086831952,0.008521237545126613,0.001425957936924737,2.302781626624593e-05,0.0005729247207321435,0.02865973518157981,0.028739869776673536,0.02869177231895421,0.011225348691297442,0.00022368938362160584,0.0005308020053264029,0.0003464671465697178,actor_first
bridge_multiseed,0.4,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),5,0.4,1.0,0.00015810730774759742,-5.815381299183834e-07,7.96413685254668e-06,6.324292309903897e-05,0.008516958303391196,0.008548368155353538,0.00852951409075756,0.007823961348679995,3.140305901559275e-05,0.0005734178533833619,0.028672098541020673,0.02878141235299099,0.02871579296952667,0.02180670866632669,0.0005971397261881339,0.0007156327582209521,0.0006445712943932147,advisor_first
bridge_multiseed,0.4,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),6,0.4,1.0,0.00018537872575744943,-6.41821136209591e-07,7.973720693652117e-06,7.415149030297978e-05,0.008532133536574452,0.008566799422207574,0.00854599083226046,0.005396803031403938,3.465834135531797e-05,0.0005741078899429533,0.028710248615289712,0.028835271019369592,0.02876021785950448,0.020475384237427605,0.0004794095840869872,0.0008352981144079674,0.0006218747257444868,actor_first
bridge_multiseed,0.4,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),7,0.4,1.0,0.00021275111526506153,-7.339957848993918e-07,7.981699401233294e-06,8.510044610602462e-05,0.008545558757527376,0.008585204210070498,0.008561405313147724,0.006061170967063294,3.9635772384567216e-05,0.0005746823568887981,0.02874681009900092,0.028890701757601972,0.028804314271983787,0.01886202826138436,0.0007067273128577023,0.0009486941696438267,0.0008034218903026913,advisor_first
bridge_multiseed,0.4,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),8,0.4,1.0,0.0002488895731921424,-8.614631703401082e-07,7.992219555517524e-06,9.955582927685697e-05,0.008560897982562704,0.008607430451125117,0.00857949480722758,0.002014218135408323,4.651901119836592e-05,0.0005754398079972626,0.028787654709352836,0.02895628389310272,0.02885503410989628,0.016416681925356343,0.0002359604144293037,0.0007209339985856378,0.00042184326417804563,actor_first
bridge_multiseed,0.4,4,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),9,0.4,1.0,0.00029008211001675975,-1.0367654135321482e-06,7.999312768275916e-06,0.0001160328440067039,0.008566869866238636,0.008622874864977564,0.008589248243105188,0.01114855333268567,5.598533233073609e-05,0.0005759505193158669,0.02880313334578034,0.02900324396565078,0.028883076623727723,0.02634143646142348,0.0006983164979312839,0.0009048530129771581,0.0007810431791435146,actor_first
