cfg.experiment,cfg.held_beta,cfg.seed,cfg.n_iters,cfg.snapshots,cfg.train_eps,cfg.probe_eps,cfg.critic_iters,cfg.roster,cfg.recipe,cfg.gae_lambda,cfg.tau,cfg.gamma,cfg.j_opt,cfg.fragile_thresh,cfg.buffer,cfg.cnn_channels,cfg.torch,cfg.device,cfg.instrument,iter,beta,lam,D_e,G_beta,H_lambda,I_e,J_ext_actor,J_ext_advisor,J_ext_mix,J_ext_mix_hat,dJ_dbeta,dJ_dlambda,distr_occ_actor,distr_occ_advisor,distr_occ_mix,distr_occ_mix_hat,max_rA_dev,max_rB_dev,max_rphi_dev,order
bridge_multiseed,0.5,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),0,0.5,1.0,0.0,0.0,7.932079564166815e-06,0.0,0.008477069553485412,0.008477069553485412,0.008477069553485412,0.0035295841508594826,-0.0,0.0007138871607750145,0.028561813333302318,0.028561813333302318,0.028561813333302318,0.017505354666086458,0.0005516029902625785,0.0013812294583859241,0.0009664162243243624,advisor_first
bridge_multiseed,0.5,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),1,0.5,1.0,5.8498539793677016e-05,-1.8856541700647366e-07,7.927443468383372e-06,2.9249269896838508e-05,0.00848463393957324,0.00849481647187179,0.008489724434500448,0.003969871442590438,1.0182532518349593e-05,0.0007134699121545046,0.028586756719498688,0.02862722237434379,0.02860698474564082,0.012718154404582878,0.00039808135728636174,0.0009458309558032507,0.0006720696537505511,advisor_first
bridge_multiseed,0.5,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),2,0.5,1.0,9.79144775045546e-05,-3.257185601794159e-07,7.92427342610173e-06,4.89572387522773e-05,0.008490897650680455,0.008508486451750778,0.008499689709981374,0.0071747260955258374,1.7588802249688486e-05,0.0007131846083491569,0.028607473227740744,0.028677956244685127,0.028642699933714114,0.021668080854403644,0.0005752605487621132,0.001586022780783125,0.0010809894193135605,actor_first
bridge_multiseed,0.5,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),3,0.5,1.0,0.00017137985092783063,-5.712469675894721e-07,7.921153154345164e-06,8.568992546391531e-05,0.008500071352039298,0.008530918681967604,0.008515487583513356,0.007036958020724472,3.084733624983154e-05,0.0007129037838910659,0.02863403723547686,0.028758515832989932,0.028696229284217473,0.01984289744281239,0.0003265906336216151,0.0011878212558906753,0.0007577196424286559,advisor_first
bridge_multiseed,0.5,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),4,0.5,1.0,0.00023057109726396823,-7.685464798347623e-07,7.917746536185935e-06,0.00011528554863198411,0.008505593013369533,0.00854709450651825,0.008526330497508904,0.004091324260639165,4.1501509911077224e-05,0.0007125971882567352,0.02864946933246886,0.02881882343494043,0.02873405868977739,0.013974811204553003,0.00041912041793534804,0.0010013080605741909,0.000710686750711842,actor_first
bridge_multiseed,0.5,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),5,0.5,1.0,0.00027052054285671407,-9.176608219574898e-07,7.91426764282891e-06,0.00013526027142835703,0.008512726172855504,0.008562279828273426,0.008537484560058336,0.003871128144173217,4.9553684385704526e-05,0.000712284087854603,0.028672031054361547,0.028873898103779546,0.028772841942400026,0.01762996943954634,0.0003901984316654339,0.0010248888493045172,0.0007081510752946496,actor_first
bridge_multiseed,0.5,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),6,0.5,1.0,0.0003236825470917476,-1.0938770709419615e-06,7.909777062775772e-06,0.0001618412735458738,0.008518464894659098,0.008577534208994878,0.008547972900604063,0.0037323929020573656,5.906936183086601e-05,0.0007118799356498206,0.02869155297668472,0.028931106752275736,0.028811156599635998,0.021284995649210332,0.00030204701076641527,0.0011616783002799114,0.0007328216744466598,advisor_first
bridge_multiseed,0.5,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),7,0.5,1.0,0.0003794893551917063,-1.3089049923235801e-06,7.906475449011718e-06,0.00018974467759585314,0.008524565255396603,0.008595246049250146,0.008559866951060062,0.0034277768677028818,7.068086958547343e-05,0.0007115827904110557,0.02870945832836091,0.028993095438576165,0.028851035109918197,0.018222202096208187,0.0003940652625133989,0.0009059727468148093,0.0006507000289583953,advisor_first
bridge_multiseed,0.5,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),8,0.5,1.0,0.00042761136189061366,-1.4769136680663833e-06,7.90123098937625e-06,0.00021380568094530683,0.008531820394268629,0.008611573624406645,0.008571647608731213,0.007236760506018284,7.975333807558481e-05,0.0007111107890438636,0.028734038280513886,0.029055595920002043,0.028894503986986113,0.025688229998811585,0.0004400653519407438,0.001287028657172451,0.0008647820961731334,advisor_first
bridge_multiseed,0.5,2,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),9,0.5,1.0,0.0004898228107196193,-1.6919783953656975e-06,7.898320300665652e-06,0.00024491140535980963,0.008538709299191203,0.008630075967919678,0.008584328609143899,0.002425804840427349,9.13668333497478e-05,0.0007108488270599099,0.028755069620953096,0.029123672701761798,0.0289389626828173,0.014935214272836667,0.00034209335949930697,0.0009552363331650771,0.0006496886815350322,actor_first
