cfg.experiment,cfg.held_beta,cfg.seed,cfg.n_iters,cfg.snapshots,cfg.train_eps,cfg.probe_eps,cfg.critic_iters,cfg.roster,cfg.recipe,cfg.gae_lambda,cfg.tau,cfg.gamma,cfg.j_opt,cfg.fragile_thresh,cfg.buffer,cfg.cnn_channels,cfg.torch,cfg.device,cfg.instrument,iter,beta,lam,D_e,G_beta,H_lambda,I_e,J_ext_actor,J_ext_advisor,J_ext_mix,J_ext_mix_hat,dJ_dbeta,dJ_dlambda,distr_occ_actor,distr_occ_advisor,distr_occ_mix,distr_occ_mix_hat,max_rA_dev,max_rB_dev,max_rphi_dev,order
bridge_multiseed,0.3,1,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),0,0.3,1.0,0.0,0.0,7.932079564166815e-06,0.0,0.008477069553485412,0.008477069553485412,0.008477069553485412,0.006091727599046287,-0.0,0.00042833229646500865,0.028561813333302318,0.028561813333302318,0.028561813333302318,0.018276478990852444,0.0009306879582100525,0.0007732899011827499,0.0008834685411018839,actor_first
bridge_multiseed,0.3,1,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),1,0.3,1.0,2.7408054105873084e-05,4.752728877550763e-08,7.9352996652725e-06,8.222416231761924e-06,0.008492189155469934,0.008489622689976583,0.008491419211571732,0.003104084156525,-2.566473593877416e-06,0.00042850618192471563,0.0286033883399089,0.028600470266778408,0.02860251296757712,0.015173583135041087,0.0006616080831713944,0.0007126818810851976,0.0006769285358632082,actor_first
bridge_multiseed,0.3,1,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),2,0.3,1.0,4.5591433482239725e-05,2.8874007083756778e-08,7.937967075729301e-06,1.3677430044671917e-05,0.00850311055631509,0.008501551074574717,0.008502642861607878,0.001964766290005465,-1.5591963825228684e-06,0.0004286502220893829,0.028634121262805654,0.028638311189799214,0.028635378335201026,0.011799988595652441,0.0004920846023168668,0.0004030203860934112,0.00046537339576580017,advisor_first
bridge_multiseed,0.3,1,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),3,0.3,1.0,6.389084396917375e-05,-1.1099583087154899e-08,7.941142750148466e-06,1.9167253190752125e-05,0.00850931345880895,0.008509912124212328,0.008509493432239366,0.0026357786296807547,5.993774867063654e-07,0.0004288217085080178,0.02864916341920589,0.028663652760785918,0.028653509976022215,0.014926112170775732,0.00046955395349623785,0.0003848284185470341,0.0004133852698890994,actor_first
bridge_multiseed,0.3,1,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),4,0.3,1.0,7.72436012070257e-05,1.1686759310976662e-08,7.942085602317494e-06,2.317308036210771e-05,0.00851867116933839,0.008518039023566001,0.008518482082473675,0.004909800155874769,-6.310850027927408e-07,0.0004288726225251453,0.028675744193241884,0.028689451792330338,0.02867985641405125,0.017024625291279964,0.0008556215880868301,0.0006705471794690165,0.0008000998323109965,advisor_first
bridge_multiseed,0.3,1,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),5,0.3,1.0,8.842614020193719e-05,3.345142292893989e-08,7.943220298868015e-06,2.6527842060581157e-05,0.008532244611375863,0.00853043664466904,0.00853170305604632,0.006253925609280825,-1.806376838162757e-06,0.00042893389613887344,0.028713791899364426,0.028727607174797984,0.028717936864015525,0.022625428289012955,0.0007023409708759587,0.0006707214335499589,0.0006928553972112006,advisor_first
bridge_multiseed,0.3,1,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),6,0.3,1.0,0.0001058650995445436,2.0531300685660555e-08,7.946434342208657e-06,3.175952986336308e-05,0.008544001353219793,0.00854289023243845,0.008543669292882293,0.008661976827645123,-1.1086902370256716e-06,0.0004291074544792681,0.02874440003143959,0.028765049461482138,0.028750594679646836,0.01987937661695604,0.0008791983644464985,0.0006701688171697473,0.0007848728100121605,actor_first
bridge_multiseed,0.3,1,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),7,0.3,1.0,0.00012112072986243578,1.082631302303381e-07,7.948190296657637e-06,3.633621895873073e-05,0.008561318361042684,0.00855546956872841,0.008559565079697651,0.005201359852572988,-5.8462090324382665e-06,0.000429202276019513,0.028791600420629712,0.028802645565167477,0.028794914913239465,0.017169279119750074,0.0005867116145790163,0.0005233492864196165,0.0005677072816807627,advisor_first
bridge_multiseed,0.3,1,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),8,0.3,1.0,0.0001343523151506492,1.3169305798880012e-07,7.949601776433954e-06,4.0305694545194755e-05,0.008573282546428787,0.008566168177049477,0.00857114978158914,0.01014287467820324,-7.111425131395217e-06,0.00042927849592743416,0.028824610720535625,0.028834996743123047,0.02882772787104239,0.023178723864395553,0.0008382395047734637,0.0006535044897275633,0.0007828287011493185,actor_first
bridge_multiseed,0.3,1,2500,"[250, 800, 1600, 2499]",200,1500,40,"[""flat_nobeta"", ""onehot_nobeta"", ""conv_nobeta"", ""tabular""]","{'hidden': 128, 'epochs': 200, 'conv': (16, 32), 'lr': 0.003, 'batch': 512, 'crop': 7}",0.95,0.3,0.9814814814814815,0.7278,0.02,"held-beta-only (no pooling, no beta-conditioning)","wallN,wallE,wallS,wallW,agent_center,oob,goal_tile_identity",2.9.1+cu126,cuda,room-field (exp_control.build),9,0.3,1.0,0.0001488878788538396,2.2566307636602913e-07,7.9509674120045e-06,4.466636365615188e-05,0.008591527933037225,0.008579340104426002,0.008587872647006767,0.013743250513124656,-1.2185806123765592e-05,0.00042935224024824364,0.02887616103664875,0.028875108799204324,0.02887584783169056,0.033285939061124974,0.0011992725129579274,0.0007644939270115003,0.0010688965830276675,advisor_first
